Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,strategy_1_n,strategy_1,strategy_1_md,Volatility
9/14/2023,17.13692068,18.19632959,17.13692068,18.13747406,4221100,8048155,0.064478975,FL,S&P SmallCap 600,Consumer Discretionary,Index Review,8,0.064478975,-0.00785605,0.072972139
9/15/2023,17.96090508,18.32385156,17.87262085,17.96090508,19554500,8729350,-0.009735037,FL,S&P SmallCap 600,Consumer Discretionary,Index Review,9,-0.009735037,-0.007996845,0.072957054
9/18/2023,17.65681559,17.80395535,17.38215334,17.52929497,4715300,8730925,-0.024030532,FL,S&P SmallCap 600,Consumer Discretionary,Index Review,10,-0.024030532,-0.009427263,0.072860632
10/18/2023,91.20999908,91.22000122,85.73000336,85.73999786,7327500,1859395,0.009774987,FND,S&P MidCap 400,Consumer Discretionary,Corporate Action,1,0,-0.059971508,0.022813656
10/19/2023,85.26999664,86.44000244,83.62999725,84.29000092,19517800,2725135,-0.016911558,FND,S&P MidCap 400,Consumer Discretionary,Corporate Action,2,-0.016911558,-0.037934427,0.021976443
10/20/2023,83.62999725,84.05999756,81.05999756,82.33999634,2305400,2759290,-0.023134471,FND,S&P MidCap 400,Consumer Discretionary,Corporate Action,3,-0.023134471,-0.032416047,0.022352764
9/5/2023,40.89477831,41.78130873,40.17983466,40.20843124,4615600,1240475,0.005482726,FNF,S&P MidCap 400,Financials,Index Review,1,0,-0.016783245,0.012710536
9/6/2023,40.03684583,40.70412732,39.99871463,40.32282257,2747000,1311535,0.002844959,FNF,S&P MidCap 400,Financials,Index Review,2,0.002844959,-0.006993017,0.012546856
9/7/2023,40.32282126,41.1616895,40.25609348,40.98057175,4436200,1465645,0.016312082,FNF,S&P MidCap 400,Financials,Index Review,3,0.016312082,0.000699302,0.011542228
9/8/2023,41.00916789,41.58112135,40.74225676,40.79944992,2428200,1511825,-0.0044197,FNF,S&P MidCap 400,Financials,Index Review,4,-0.0044197,-0.000582766,0.010244056
9/11/2023,40.96150486,41.38093715,40.8089837,40.88524246,1789100,1545285,0.002102787,FNF,S&P MidCap 400,Financials,Index Review,5,0.002102787,-4.66E-05,0.010165542
9/12/2023,41.17122415,41.61925671,40.59927063,40.65646744,2171000,1594120,-0.00559554,FNF,S&P MidCap 400,Financials,Index Review,6,-0.00559554,-0.000971236,0.010256732
9/13/2023,40.74225844,40.79945161,39.8747936,40.62786484,3019800,1669605,-0.000703519,FNF,S&P MidCap 400,Financials,Index Review,7,-0.000703519,-0.000932405,0.008418526
9/14/2023,40.97470197,41.24446503,40.72421163,40.74348068,2613900,1742775,0.002845728,FNF,S&P MidCap 400,Financials,Index Review,8,0.002845728,-0.00046246,0.008410895
9/15/2023,40.92653044,41.37934399,40.62786564,41.25409698,36078800,3510220,0.012532466,FNF,S&P MidCap 400,Financials,Index Review,9,0.012532466,0.000976269,0.00858635
9/18/2023,40.96506255,41.50458492,40.78201209,41.22518921,2891500,3604570,-0.000700725,FNF,S&P MidCap 400,Financials,Index Review,10,-0.000700725,0.000807954,0.008354625
9/9/2024,204,212.3500061,201,209.9199982,939800,550610,-0.003891085,FN,S&P MidCap 400,Information Technology,Index Review,1,0,0.029019599,0.051480422
9/10/2024,209.5,210.7799988,203.6600037,207.1600037,565500,565535,-0.01314784,FN,S&P MidCap 400,Information Technology,Index Review,2,-0.01314784,0.007745107,0.051567901
9/11/2024,208,217.0200043,206.6000061,216.8600006,735000,588655,0.046823696,FN,S&P MidCap 400,Information Technology,Index Review,3,0.046823696,0.021013073,0.051396234
9/12/2024,217,224.6300049,215.4900055,221.7899933,534700,599480,0.022733527,FN,S&P MidCap 400,Information Technology,Index Review,4,0.022733527,0.021801462,0.051623781
9/13/2024,225.2100067,232.1699982,224.5899963,230.0399933,543300,602780,0.03719735,FN,S&P MidCap 400,Information Technology,Index Review,5,0.03719735,0.025529405,0.050620417
9/16/2024,227.1799927,230.4900055,223.3099976,224.1699982,557900,617105,-0.025517281,FN,S&P MidCap 400,Information Technology,Index Review,6,-0.025517281,0.016478757,0.050965311
9/17/2024,228.9100037,231.7899933,224.1699982,230.8899994,708600,618600,0.029977255,FN,S&P MidCap 400,Information Technology,Index Review,7,0.029977255,0.018830532,0.051414318
9/18/2024,233.5399933,234.3999939,224.7200012,229.0399933,559400,557995,-0.0080125,FN,S&P MidCap 400,Information Technology,Index Review,8,-0.0080125,0.015343133,0.035906884
9/19/2024,239.0099945,239.4100037,232.3600006,234.2799988,388700,542035,0.022878125,FN,S&P MidCap 400,Information Technology,Index Review,9,0.022878125,0.016492374,0.03600632
9/20/2024,233.6999969,234.8899994,228.6300049,231.5599976,7225100,887280,-0.011610045,FN,S&P MidCap 400,Information Technology,Index Review,10,-0.011610045,0.013509803,0.035049537
9/23/2024,235.75,236.4100037,231.1900024,231.9400024,339800,885695,0.001641064,FN,S&P MidCap 400,Information Technology,Index Review,11,0.001641064,0.012450981,0.034540223
3/28/2024,51.08000183,53.45999908,50.50999832,52.06999969,1402000,591165,0.037457683,FOXF,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1,0,0.01938132,0.026209079
4/1/2024,52.22000122,52.84000015,51.84999847,52.18000031,806600,590845,0.002112553,FOXF,S&P SmallCap 600,Consumer Discretionary,Corporate Action,2,0.002112553,0.010767408,0.024153852
4/2/2024,51.5,51.68000031,49.97000122,50.06999969,7344400,914925,-0.04043696,FOXF,S&P SmallCap 600,Consumer Discretionary,Corporate Action,3,-0.04043696,-0.006590982,0.024673171
4/3/2024,49.65999985,50.56499863,48.74100113,49.09999847,570200,910460,-0.019372902,FOXF,S&P SmallCap 600,Consumer Discretionary,Corporate Action,4,-0.019372902,-0.009690697,0.024892281
12/13/2022,152.8899994,158.9900055,150.8500061,157.0800018,3214100,2474235,0.045248889,FSLR,S&P 500,Information Technology,Corporate Action,1,0,0.02740534,0.029389177
12/14/2022,157.8899994,162.5,155.3699951,160.0899963,2727100,2508525,0.019162175,FSLR,S&P 500,Information Technology,Corporate Action,2,0.019162175,0.023546331,0.02837092
12/15/2022,158.5,162.1900024,156.8999939,159.4100037,2743900,2555295,-0.004247565,FSLR,S&P 500,Information Technology,Corporate Action,3,-0.004247565,0.014215022,0.028344996
12/16/2022,158.6900024,160.7400055,152.5599976,155.0800018,22634800,3558085,-0.027162673,FSLR,S&P 500,Information Technology,Corporate Action,4,-0.027162673,0.00358101,0.027369646
12/19/2022,155.9799957,161.7299957,154.5099945,156.7700043,2856100,3593855,0.010897617,FSLR,S&P 500,Information Technology,Corporate Action,5,0.010897617,0.005075551,0.027396726
6/29/2022,24.10000038,24.76000023,23.55999947,23.95000076,5573200,1919795,0.082730554,FTDR,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1,0,-0.00622405,0.036502985
6/30/2022,23.52000046,24.25,23.11000061,24.07999992,3186500,2025930,0.00542794,FTDR,S&P SmallCap 600,Consumer Discretionary,Corporate Action,2,0.00542794,-0.000414947,0.036122983
7/1/2022,24.17000008,25.07999992,23.64999962,25,4726100,2094345,0.038205983,FTDR,S&P SmallCap 600,Consumer Discretionary,Corporate Action,3,0.038205983,0.012448127,0.03593866
7/5/2022,24.70000076,24.79999924,23.71999931,24.5,17877100,2948220,-0.02,FTDR,S&P SmallCap 600,Consumer Discretionary,Corporate Action,4,-0.02,0.004149374,0.035181551
7/6/2022,24.5,25,24.06999969,24.51000023,1398500,2980335,0.000408173,FTDR,S&P SmallCap 600,Consumer Discretionary,Corporate Action,5,0.000408173,0.003402488,0.035099593
6/29/2023,34.54999924,35.5,34.00999832,35.41999817,808900,162900,0.033858725,FTRE,S&P 500,Health Care,Corporate Action,1,0,0.025180867,0.020366499
6/30/2023,35.75999832,35.75999832,33.59999847,34.00999832,1918600,357977.7778,-0.039808016,FTRE,S&P 500,Health Care,Corporate Action,2,-0.039808016,-0.007814775,0.024976661
7/3/2023,33.79999924,36.84000015,32.79999924,36.84000015,6510800,973260,0.083210878,FTRE,S&P 500,Health Care,Corporate Action,3,0.083210878,0.022093593,0.034549492
6/29/2023,34.54999924,35.5,34.00999832,35.41999817,808900,162900,0.033858725,FTRE,S&P SmallCap 600,Health Care,Corporate Action,1,0,0.025180867,0.020366499
6/30/2023,35.75999832,35.75999832,33.59999847,34.00999832,1918600,357977.7778,-0.039808016,FTRE,S&P SmallCap 600,Health Care,Corporate Action,2,-0.039808016,-0.007814775,0.024976661
7/3/2023,33.79999924,36.84000015,32.79999924,36.84000015,6510800,973260,0.083210878,FTRE,S&P SmallCap 600,Health Care,Corporate Action,3,0.083210878,0.022093593,0.034549492
7/5/2023,36.84000015,37.29999924,34.20000076,37,23950900,3062136.364,0.004343101,FTRE,S&P SmallCap 600,Health Care,Corporate Action,4,0.004343101,0.017727936,0.032842785
7/6/2023,35.97999954,36.61000061,33.32500076,33.99000168,6018900,3308533.333,-0.081351306,FTRE,S&P SmallCap 600,Health Care,Corporate Action,5,-0.081351306,-0.003241665,0.041056517
9/28/2022,23.68000031,24.25,23.59000015,24.15999985,8257000,1416270,0.087308758,FYBR,S&P MidCap 400,Communication Services,Corporate Action,1,0,0.020270251,0.03080585
9/29/2022,23.79000092,23.95999908,23.05999947,23.18000031,4798800,1615250,-0.040562895,FYBR,S&P MidCap 400,Communication Services,Corporate Action,2,-0.040562895,-0.010557432,0.031908323
9/30/2022,23.06999969,23.81999969,22.88999939,23.43000031,36417000,3379585,0.010785159,FYBR,S&P MidCap 400,Communication Services,Corporate Action,3,0.010785159,-0.003519144,0.031944154
10/3/2022,23.22500038,24.28499985,22.27000046,23.95000076,3023900,3482580,0.022193788,FYBR,S&P MidCap 400,Communication Services,Corporate Action,4,0.022193788,0.002850512,0.032507138
9/5/2023,74.68000031,75.38999939,72.68000031,72.94999695,4447500,1506965,0.004129324,GDDY,S&P MidCap 400,Information Technology,Index Review,1,0,-0.023165551,0.009853804
9/6/2023,72.86000061,74.30999756,72.59100342,74.26999664,2509400,1574660,0.018094582,GDDY,S&P MidCap 400,Information Technology,Index Review,2,0.018094582,-0.00274507,0.01050951
9/7/2023,73.62000275,75.01000214,73.62000275,74.73999786,2725600,1620945,0.006328278,GDDY,S&P MidCap 400,Information Technology,Index Review,3,0.006328278,0.000267798,0.009459052
9/8/2023,75,76.12999725,74.40000153,74.58000183,2326500,1660100,-0.002140702,GDDY,S&P MidCap 400,Information Technology,Index Review,4,-0.002140702,-0.000334757,0.008832259
9/11/2023,74.98999786,75.47000122,73.61000061,73.69999695,1987600,1700510,-0.011799475,GDDY,S&P MidCap 400,Information Technology,Index Review,5,-0.011799475,-0.00262454,0.008934835
9/12/2023,74.91999817,77.20999908,74.08999634,74.63999939,3576300,1808165,0.012754443,GDDY,S&P MidCap 400,Information Technology,Index Review,6,0.012754443,-8.93E-05,0.009238563
9/13/2023,74.76999664,76.125,74.58000183,75.06999969,3233800,1891840,0.00576099,GDDY,S&P MidCap 400,Information Technology,Index Review,7,0.00576099,0.000746039,0.008474562
9/14/2023,75.27999878,76.04499817,74.62999725,75.26999664,3223000,1987400,0.002664139,GDDY,S&P MidCap 400,Information Technology,Index Review,8,0.002664139,0.000987541,0.008411539
9/15/2023,75.30999756,76.01999664,75.01999664,75.77999878,23514900,3094775,0.006775636,GDDY,S&P MidCap 400,Information Technology,Index Review,9,0.006775636,0.00163661,0.008348902
9/18/2023,75.51999664,75.87000275,74.70500183,75.25,2303900,3151800,-0.006993914,GDDY,S&P MidCap 400,Information Technology,Index Review,10,-0.006993914,0.000763256,0.008689261
6/10/2024,141.0500031,142.9499969,140.0200043,142.0399933,2228700,1240940,0.019230717,GDDY,S&P 500,Information Technology,Index Review,1,0,0.007018718,0.010748518
6/11/2024,141.5500031,141.6499939,138.5399933,140.1000061,1333600,1264840,-0.013658035,GDDY,S&P 500,Information Technology,Index Review,2,-0.013658035,-0.003367589,0.01132071
6/12/2024,141.5099945,142,137.1499939,138.0700073,1432400,1287250,-0.014489641,GDDY,S&P 500,Information Technology,Index Review,3,-0.014489641,-0.00704241,0.011816534
6/13/2024,137.8399963,140.1849976,137.2749939,138.1799927,1425900,1307195,0.000796591,GDDY,S&P 500,Information Technology,Index Review,4,0.000796591,-0.005086867,0.010203044
6/14/2024,137.7100067,137.7100067,136.2460022,137.5299988,912800,1312280,-0.004703965,GDDY,S&P 500,Information Technology,Index Review,5,-0.004703965,-0.004991144,0.009944673
6/17/2024,137.3899994,139.2400055,137.0449982,138.0399933,1426300,1343810,0.003708242,GDDY,S&P 500,Information Technology,Index Review,6,0.003708242,-0.00355667,0.009918864
6/18/2024,138.2400055,139.7400055,137.0099945,137.0399933,1526100,1381160,-0.007244277,GDDY,S&P 500,Information Technology,Index Review,7,-0.007244277,-0.004061386,0.009344158
6/20/2024,137.4499969,138.1000061,135.7250061,137.9100037,1480000,1423620,0.006348587,GDDY,S&P 500,Information Technology,Index Review,8,0.006348587,-0.002782701,0.009334716
6/21/2024,138.1999969,138.5,136,137.6600037,33009900,3019010,-0.001812776,GDDY,S&P 500,Information Technology,Index Review,9,-0.001812776,-0.002670447,0.009307961
6/24/2024,137.0200043,139.5800018,136.7449951,138.4100037,1942900,3079375,0.005448206,GDDY,S&P 500,Information Technology,Index Review,10,0.005448206,-0.001871676,0.009333
12/29/2022,58.34507324,58.62433049,57.59705948,57.8463974,374800,835090,0.008695727,GEHC,S&P 500,Health Care*,Corporate Action,1,0,-0.008547009,0.023533281
12/30/2022,58.58443476,58.8437445,57.57710751,58.22538757,351100,791090.9091,0.006551664,GEHC,S&P 500,Health Care*,Corporate Action,2,0.006551664,-0.001025671,0.022751443
1/3/2023,60.51929821,60.51929821,55.72203542,55.8516922,1794100,874675,-0.040767361,GEHC,S&P 500,Health Care*,Corporate Action,3,-0.040767361,-0.014245025,0.023822789
1/4/2023,53.9866429,60.54921442,53.35831033,60.32979965,33338500,3371892.308,0.080178546,GEHC,S&P 500,Health Care*,Corporate Action,4,0.080178546,0.008504259,0.033747167
4/1/2024,141.0099945,144.3300018,137.0700073,142.0200043,1029500,1029500,0.007162682,GEV,S&P 500,Industrials,Corporate Action,1,0,0.007162682,
4/2/2024,142.8500061,152.4799957,138.6399994,140,18246100,9637800,-0.014223378,GEV,S&P 500,Industrials,Corporate Action,2,-0.014223378,-0.003581287,0.015122228
9/5/2023,45.93514105,46.00906773,44.20714535,44.33651352,4830500,1284200,0.011809368,GLPI,S&P MidCap 400,Real Estate,Index Review,1,0,-0.034801842,0.009457479
9/6/2023,44.29954394,44.73847563,44.17941838,44.65993118,2962800,1398900,0.007294612,GLPI,S&P MidCap 400,Real Estate,Index Review,2,0.007294612,-0.013880548,0.009388361
9/7/2023,44.57677183,45.29291808,44.51208422,44.90019226,2656800,1503375,0.005379791,GLPI,S&P MidCap 400,Real Estate,Index Review,3,0.005379791,-0.007510218,0.009414282
9/8/2023,44.94638703,45.74108112,44.94638703,45.31601334,2438100,1592630,0.009261009,GLPI,S&P MidCap 400,Real Estate,Index Review,4,0.009261009,-0.003369576,0.009418725
9/11/2023,45.28829247,45.36221915,44.81702224,45.02031708,2170000,1673070,-0.006525205,GLPI,S&P MidCap 400,Real Estate,Index Review,5,-0.006525205,-0.003983112,0.009530403
9/12/2023,45.02031861,45.37145976,44.90018951,45.22360992,1364700,1703850,0.00451558,GLPI,S&P MidCap 400,Real Estate,Index Review,6,0.00451558,-0.002581651,0.009271474
9/13/2023,45.27905574,45.36222149,44.84012752,44.97411346,2624400,1797200,-0.005516951,GLPI,S&P MidCap 400,Real Estate,Index Review,7,-0.005516951,-0.002988772,0.00863635
9/14/2023,45.38689475,45.74338287,45.3024626,45.49946976,3047200,1913920,0.011681304,GLPI,S&P MidCap 400,Real Estate,Index Review,8,0.011681304,-0.001185561,0.008349478
9/15/2023,45.49946987,45.49946987,45.05854603,45.29307938,37748400,3760470,-0.004536105,GLPI,S&P MidCap 400,Real Estate,Index Review,9,-0.004536105,-0.001553063,0.007646463
9/18/2023,44.90844152,45.18050104,44.65514509,44.77710342,6744500,4042570,-0.011391938,GLPI,S&P MidCap 400,Real Estate,Index Review,10,-0.011391938,-0.002521028,0.008275439
4/6/2022,21.06699944,22.27000046,20.20000076,20.64999962,11521300,1592660,0.076081243,GOGO,S&P SmallCap 600,Communication Services,Corporate Action,1,0,-0.019793982,0.024154233
4/7/2022,20.62000084,20.62899971,17.60300064,19.07999992,22646100,2641060,-0.076029042,GOGO,S&P SmallCap 600,Communication Services,Corporate Action,2,-0.076029042,-0.047159054,0.030266839
4/8/2022,18.88999939,20.43000031,18.80999947,19.96999931,2253200,2700825,0.046645671,GOGO,S&P SmallCap 600,Communication Services,Corporate Action,3,0.046645671,-0.017357323,0.031419326
6/10/2024,21.04000092,21.65999985,20.76000023,21.13999939,1848800,1966960,0.0109995,GO,S&P SmallCap 600,Consumer Staples,Index Review,1,0,0.004752779,0.027876111
6/11/2024,21.02000046,21.12000084,20.38999939,20.53000069,1546800,1903230,-0.02885519,GO,S&P SmallCap 600,Consumer Staples,Index Review,2,-0.02885519,-0.012119777,0.025796963
6/12/2024,20.72999954,21.14999962,20.56500053,20.70000076,1370200,1709815,0.008280568,GO,S&P SmallCap 600,Consumer Staples,Index Review,3,0.008280568,-0.005386567,0.024791088
6/13/2024,20.70000076,20.82999992,20.39999962,20.52000046,1117100,1561480,-0.008695667,GO,S&P SmallCap 600,Consumer Staples,Index Review,4,-0.008695667,-0.006178712,0.024290114
6/14/2024,20.42000008,20.69499969,20.18000031,20.64999962,1266500,1497435,0.006335242,GO,S&P SmallCap 600,Consumer Staples,Index Review,5,0.006335242,-0.003707237,0.022050181
6/17/2024,20.64999962,21.13999939,20.64999962,20.90999985,1323400,1453235,0.01259081,GO,S&P SmallCap 600,Consumer Staples,Index Review,6,0.01259081,-0.001029793,0.021035851
6/18/2024,21,21.10000038,20.59000015,20.86000061,1150900,1414880,-0.002391164,GO,S&P SmallCap 600,Consumer Staples,Index Review,7,-0.002391164,-0.001222164,0.020583905
6/20/2024,20.85000038,21.20000076,20.71999931,20.92000008,1337000,1333140,0.002876293,GO,S&P SmallCap 600,Consumer Staples,Index Review,8,0.002876293,-0.000712933,0.017168607
6/21/2024,21.02000046,21.31999969,20.44000053,21.21999931,21517300,2340565,0.014340308,GO,S&P SmallCap 600,Consumer Staples,Index Review,9,0.014340308,0.000950562,0.017667082
6/24/2024,21.14999962,22.20000076,21.12999916,21.95999908,2251000,2372485,0.034872752,GO,S&P SmallCap 600,Consumer Staples,Index Review,10,0.034872752,0.004372615,0.019585486
7/14/2022,23.70000076,23.98999977,23.15999985,23.62000084,3854000,682995,0.087977975,GRBK,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1,0,-0.003375524,0.04157136
7/15/2022,23.63999939,24.15999985,23.20000076,23.92000008,1361000,711790,0.012701068,GRBK,S&P SmallCap 600,Consumer Discretionary,Corporate Action,2,0.012701068,0.004641336,0.040919416
7/18/2022,24.09000015,24.39999962,23.29000092,23.30999947,1586900,733620,-0.025501698,GRBK,S&P SmallCap 600,Consumer Discretionary,Corporate Action,3,-0.025501698,-0.00548525,0.027067237
7/19/2022,23.60000038,23.92000008,23.12999916,23.89999962,8107700,1091415,0.025311032,GRBK,S&P SmallCap 600,Consumer Discretionary,Corporate Action,4,0.025311032,0.002109693,0.027124083
7/20/2022,23.94000053,24.22999954,23.62000084,24.11000061,1233100,1126455,0.008786653,GRBK,S&P SmallCap 600,Consumer Discretionary,Corporate Action,5,0.008786653,0.003459914,0.026809604
8/29/2023,68.61000061,70.70500183,67.77500153,68.61000061,2315800,223685,0.151560901,GSHD,S&P SmallCap 600,Financials,Corporate Action,1,0,0,0.038350944
8/30/2023,69.09999847,70.36000061,67.58999634,69.58000183,906800,261875,0.014137898,GSHD,S&P SmallCap 600,Financials,Corporate Action,2,0.014137898,0.007068949,0.037746919
8/31/2023,70,70.98000336,69.26000214,69.86000061,4984800,506435,0.004024127,GSHD,S&P SmallCap 600,Financials,Corporate Action,3,0.004024127,0.006072973,0.037701221
